timeScraped,playersOnline
1638257325.460431,8
1638257355.6463687,8
1638257385.6327577,8
1638257415.6360662,8
1638257445.7443073,8
1638257475.7271209,8
1638257505.679203,8
1638257535.8683012,8
1638257565.8343685,8
1638257595.9112985,8
1638257625.869253,7
1638257656.2402165,8
1638257686.1601536,7
1638257716.2568069,8
1638257746.273691,8
1638257776.3469243,7
1638257806.3214734,7
1638257836.398049,7
1638257866.3682642,7
1638257896.5559883,7
1638257926.5199983,7
1638257956.6159458,7
1638257986.6163206,7
1638258016.4726787,7
1638258046.5668824,7
1638258076.7403264,7
1638258106.5975354,7
1638258136.7886796,7
1638258166.7521172,7
1638258196.7325687,7
1638258226.7996345,7
1638258257.2095883,7
1638258287.2884781,7
1638258317.2536435,7
1638258347.2227752,7
1638258377.3155515,6
1638258407.4422565,7
1638258437.3027565,7
1638258467.4756148,7
1638258497.3392456,7
1638258527.528732,7
1638258557.4904988,7
1638258587.4753878,7
1638258617.445143,7
1638258647.6294458,6
1638258677.674465,6
1638258710.6075594,3
1638258737.6643488,4
1638258767.600458,6
1638258797.7854662,5
1638258861.09789,2
1638258891.164563,5
1638258921.2395496,5
1638258951.1585736,5
1638258981.348188,5
1638259011.3225327,5
1638259041.272552,5
1638259071.4567277,5
1638259101.442452,5
1638259131.537794,5
1638259161.4897182,5
1638259191.5554616,4
1638259221.5974276,5
1638259251.4641771,4
1638259281.6432621,4
1638259311.711093,4
1638259341.586297,4
1638259371.6805155,4
1638259401.633486,5
1638259431.7544026,5
1638259461.7090697,5
1638259492.0963936,5
1638259522.179388,5
1638259552.1422744,5
1638259582.3183863,5
1638259612.2835014,5
1638259642.2529619,5
1638259672.2085748,5
1638259702.4142256,5
1638259732.2710993,5
1638259762.461165,5
1638259792.50711,5
1638259822.481498,5
1638259852.4390438,5
1638259882.4132926,5
1638259912.6014605,5
1638259942.586375,5
1638259972.5490685,5
1638260002.736001,5
1638260032.690183,5
1638260062.773055,5
1638260093.0396438,5
1638260123.223131,5
1638260153.196088,5
1638260183.2719357,5
1638260213.131219,5
1638260243.1888845,5
1638260273.377019,5
1638260303.3829286,5
1638260333.2560782,5
1638260363.440363,5
1638260393.4081507,5
1638260423.3820646,5
1638260453.473072,5
1638260483.4287274,5
1638260513.5989466,5
1638260543.4606364,5
1638260573.648107,5
1638260603.6149275,5
1638260633.693008,5
1638260663.7736554,5
1638260693.627102,5
1638260724.472919,5
1638260754.334024,5
1638260784.5208762,6
1638260814.550978,6
1638260844.519215,6
1638260874.6269453,6
1638260904.5058918,6
1638260934.6757221,6
1638260964.53535,6
1638260994.721976,6
1638261024.6980267,6
1638261054.767102,6
1638261084.7222075,6
1638261114.8046784,6
1638261144.769147,6
1638261174.740236,6
1638261204.929649,5
1638261234.7889667,3
1638261264.9130976,4
1638261294.8643959,4
1638261325.254973,4
1638261355.2215452,4
1638261385.197782,4
1638261415.3818552,4
1638261445.34885,5
1638261475.4249582,5
1638261505.471239,5
1638261535.445908,5
1638261565.3834827,5
1638261595.558052,6
1638261625.6338153,6
1638261655.5075586,6
1638261685.690162,6
1638261715.5342941,6
1638261745.7269847,6
1638261775.689488,6
1638261805.7833917,6
1638261835.7562685,6
1638261865.8493953,6
1638261895.8042452,6
1638261926.205243,5
1638261956.28544,5
1638261986.1515687,5
1638262016.335487,5
1638262046.4007666,5
1638262076.2586849,5
1638262106.4455135,5
1638262136.3965228,5
1638262166.3674421,5
1638262196.555818,5
1638262226.5186048,5
1638262256.494508,5
1638262286.5545316,5
1638262316.6320868,5
1638262346.6015239,5
1638262376.6785958,5
1638262406.632664,5
1638262436.5815897,5
1638262466.7525077,5
1638262496.7247033,5
1638262527.2231288,5
1638262557.1920094,5
1638262587.2705781,5
1638262617.1176398,5
1638262647.2994478,5
1638262677.2749333,5
1638262707.242771,5
1638262737.3055065,5
1638262767.377308,5
1638262797.3514957,5
1638262827.426733,5
1638262857.4906697,4
1638262887.5510705,5
1638262917.5258012,5
1638262947.4880395,5
1638262977.5687313,5
1638263007.6283197,5
1638263037.6117313,5
1638263067.6943185,4
1638263097.7601757,4
1638263128.0494554,4
1638263158.1436772,4
1638263188.2428477,4
1638263218.2087116,4
1638263248.288633,4
1638263278.1484227,4
1638263308.332706,4
1638263338.304401,4
1638263368.3867326,4
1638263398.253228,4
1638263428.4439168,4
1638263458.4145417,4
1638263488.4726465,4
1638263518.5347662,4
1638263548.398312,4
1638263578.4747436,4
1638263608.4441001,4
1638263638.6282759,4
1638263668.6012728,4
1638263698.642425,4
1638263729.159392,4
1638263759.0983849,4
1638263789.0704904,4
1638263819.2584887,4
1638263849.2245412,4
1638263879.3042665,4
1638263909.288608,4
1638263939.3655527,4
1638263969.3322198,4
1638263999.4140608,5
1638264029.3783722,5
1638264059.4573526,4
1638264089.3158853,4
1638264119.502401,3
1638264149.5852804,3
1638264179.4460597,4
1638264209.6168516,4
1638264239.5803118,4
1638264269.644522,4
1638264299.6008286,4
1638264330.0046086,4
1638264360.0701888,3
1638264389.9116135,3
1638264420.09729,3
1638264450.064175,3
1638264480.037372,3
1638264510.221615,3
1638264540.0521138,3
1638264570.2402442,3
1638264600.2104197,3
1638264630.1742446,3
1638264660.3468778,3
1638264690.3181975,3
1638264720.399262,3
1638264750.3612218,3
1638264780.3330903,3
1638264810.3072865,3
1638264840.486101,3
1638264870.4571018,3
1638264900.425196,3
1638264930.924402,3
1638264961.0061843,3
1638264990.9932997,3
1638265020.9579637,3
1638265051.0350525,3
1638265081.0060089,3
1638265111.0802898,3
1638265141.1599836,2
1638265171.1109633,2
1638265201.1891916,2
1638265231.1630702,2
1638265261.240023,2
1638265291.209946,2
1638265321.2873971,2
1638265351.2561066,1
1638265381.2210553,1
1638265411.4083478,1
1638265441.3791637,1
1638265471.348927,1
1638265501.424309,1
1638265531.7237449,1
1638265561.798994,1
1638265591.879992,1
1638265621.9599144,1
1638265651.9268715,1
1638265681.9860196,1
1638265712.0678706,1
1638265742.0357459,1
1638265772.114754,1
1638265802.0796545,1
1638265832.1606092,1
1638265862.1279101,1
1638265892.206496,1
1638265922.1735675,1
1638265952.2558146,1
1638265982.335532,1
1638266012.3034573,1
1638266042.270643,1
1638266072.3506403,1
1638266102.4287274,1
1638266132.6119304,1
1638266162.7084043,1
1638266192.6797402,1
1638266222.752718,1
1638266252.8354194,1
1638266282.9107194,1
1638266312.9887109,1
1638266342.9606748,1
1638266373.0354536,1
1638266403.0023568,1
1638266433.085356,1
1638266463.0506482,1
1638266493.1282868,1
1638266523.1001296,1
1638266553.1744275,1
1638266583.252443,1
1638266613.1153686,1
1638266643.2984712,1
1638266673.1604254,1
1638266703.2402918,1
1638266733.864582,1
1638266763.8314235,1
1638266793.8913856,1
1638266823.8667488,1
1638266853.9415066,1
1638266884.0193255,1
1638266913.9882388,1
1638266944.0643003,1
1638266974.0373812,1
1638267004.1134803,1
1638267034.079397,1
1638267064.054407,1
1638267094.0224888,1
1638267124.2091768,1
1638267154.2843492,1
1638267184.253756,1
1638267214.223437,1
1638267244.302381,1
1638267274.3809946,1
1638267304.3484848,1
1638267334.8656695,1
1638267364.829343,1
1638267394.9133384,1
1638267424.8802135,1
1638267454.9601958,1
1638267484.9243774,1
1638267515.003188,1
1638267545.0823207,1
1638267575.0512056,1
1638267605.1291556,1
1638267634.9923904,1
1638267665.064022,1
1638267695.1427789,1
1638267725.1116877,1
1638267755.0853465,1
1638267785.1592047,1
1638267815.1313095,1
1638267845.206237,1
1638267875.286766,1
1638267905.3674068,1
1638267936.210301,1
1638267966.288094,1
1638267996.2536354,1
1638268026.3293364,1
1638268056.3032255,1
1638268086.2682884,1
1638268116.2360375,1
1638268146.4241426,1
1638268176.3974268,1
1638268206.474294,1
1638268236.5501533,1
1638268266.516225,1
1638268296.5971723,1
1638268326.5652301,1
1638268356.646664,1
1638268386.6156542,1
1638268416.6921167,1
1638268446.5504892,1
1638268476.7361107,1
1638268506.8162572,1
1638268537.1122901,1
1638268567.1892595,1
1638268597.2702324,1
1638268627.2393053,1
1638268657.3175175,1
1638268687.2853212,1
1638268717.254988,1
1638268747.2252743,1
1638268777.2985036,1
1638268807.492139,1
1638268837.4565701,1
1638268867.5329835,1
1638268897.5054202,1
1638268927.585534,1
1638268957.5482533,1
1638268987.522221,1
1638269017.5970178,1
1638269047.567118,1
1638269077.6442451,1
1638269107.7203078,1
1638269138.1322272,1
1638269168.095429,1
1638269198.1772597,1
1638269228.147053,1
1638269258.2201433,1
1638269288.192135,1
1638269318.2702744,1
1638269348.2381666,1
1638269378.4263356,1
1638269408.3914173,1
1638269438.4712546,1
1638269468.43824,1
1638269498.5207229,1
1638269528.4872332,1
1638269558.568105,1
1638269588.6462324,1
1638269618.4912694,1
1638269648.5691495,1
1638269678.641384,1
1638269708.723707,1
1638269739.127502,1
1638269769.0954835,1
1638269799.0632656,1
1638269829.255428,1
1638269859.225492,1
1638269889.3159919,1
1638269919.174545,1
1638269949.2545023,1
1638269979.220506,1
1638270009.3046234,1
1638270039.2708533,1
1638270069.4580371,1
1638270099.5367115,1
1638270129.3929582,1
1638270159.4733996,1
1638270189.5497577,1
1638270219.6308553,1
1638270249.486772,1
1638270279.5636435,1
1638270309.537072,1
1638270340.4890194,1
1638270370.5667686,1
1638270400.53498,1
1638270430.617106,1
1638270460.5857882,1
1638270490.6619728,1
1638270520.7417884,1
1638270550.7052894,1
1638270580.7879446,1
1638270610.753051,1
1638270640.835818,1
1638270670.8020158,1
1638270700.878018,1
1638270730.7359753,1
1638270760.9273021,1
1638270790.7839112,1
1638270820.8660758,1
1638270851.0541155,1
1638270881.0241115,1
1638270910.9889395,1
1638270941.6119921,1
1638270971.588144,1
1638271001.6622348,1
1638271031.631167,1
1638271061.7081234,1
1638271091.67535,1
1638271121.7549736,1
1638271151.7258081,1
1638271181.6950212,1
1638271211.7690027,1
1638271241.740112,1
1638271271.9251542,1
1638271301.8011873,1
1638271331.9884024,1
1638271361.9611735,1
1638271392.0361364,1
1638271422.1171894,1
1638271452.081098,1
1638271482.161176,1
1638271512.023336,1
1638271542.7571628,1
1638271572.7210753,1
1638271602.803016,1
1638271632.7743194,1
1638271662.9571295,1
1638271692.9291346,1
1638271723.0060027,1
1638271752.9741616,1
1638271783.0541818,1
1638271813.0221076,1
1638271843.102031,1
1638271873.175096,1
1638271903.1478999,1
1638271933.2213426,1
1638271963.079964,1
1638271993.2681549,1
1638272023.236014,1
1638272053.3180733,1
1638272083.1792977,1
1638272113.3612156,1
1638272143.6617227,1
1638272173.7392638,1
1638272203.8154006,1
1638272233.7889686,1
1638272263.863048,1
1638272293.8341851,1
1638272323.8017728,1
1638272353.7709851,1
1638272383.8482113,1
1638272413.9309566,1
1638272444.0079498,1
1638272474.0841308,1
1638272504.0509486,1
1638272534.1320355,1
1638272563.9920363,1
1638272594.0696788,1
1638272624.1472313,1
1638272654.1157525,1
1638272684.1932333,1
1638272714.1578608,1
1638272745.2240694,1
1638272775.0860496,1
1638272805.2683623,1
1638272835.2422082,1
1638272865.205906,1
1638272895.2880812,1
1638272925.2530696,1
1638272955.440024,1
1638272985.4080284,1
1638273015.4872184,1
1638273045.3466332,1
1638273075.4266756,1
1638273105.3957195,1
1638273135.4757588,1
1638273165.55528,1
1638273195.6300907,1
1638273225.7087867,1
1638273319.862984,1
1638273350.2727766,1
1638273380.1297278,1
1638273410.3192155,1
1638273440.2708871,1
1638273470.3498867,1
1638273500.3146453,1
1638273530.2929637,1
1638273560.4605687,1
1638273590.319463,1
1638273620.5059144,1
1638273650.4757867,1
1638273680.439787,1
1638273710.632957,1
1638273740.5988324,1
1638273770.6765404,1
1638273800.6440263,1
1638273830.61406,1
1638273860.6922948,1
1638273890.6636395,1
1638273920.7425942,1
1638273951.142513,1
1638273981.0057843,1
1638274011.1937351,1
1638274041.1608386,1
1638274071.2427762,1
1638274101.322784,1
1638274131.1788526,1
1638274161.3660657,1
1638274191.2262044,1
1638274221.415168,1
1638274251.2730699,1
1638274281.4599624,1
1638274311.4297214,1
1638274341.3992753,1
1638274371.58315,1
1638274401.5510957,1
1638274431.6281867,1
1638274461.6033142,1
1638274491.5650725,1
1638274521.648414,1
1638274552.053051,1
1638274582.2414398,1
1638274612.1032932,1
1638274642.2853765,1
1638274672.25849,1
1638274702.225234,1
1638274732.3037767,1
1638274762.2697346,1
1638274792.35266,1
1638274822.8705006,1
1638274852.9415548,1
1638274882.91052,1
1638274912.8843892,1
1638274942.9632556,1
1638274972.9305975,1
1638275003.0044582,1
1638275032.9743598,1
1638275063.1608047,1
1638275093.0225537,1
1638275123.208812,1
1638275153.3937795,1
1638275183.4785461,1
1638275213.4409819,1
1638275243.5246518,1
1638275273.5978382,1
1638275303.676872,1
1638275333.7585702,1
1638275363.6127977,1
1638275393.8006556,1
1638275423.6639693,1
1638275453.8528585,1
1638275483.7085822,1
1638275513.7706487,2
1638275543.7599444,2
1638275573.8378723,1
1638275604.0249014,1
1638275633.8837397,2
1638275663.9256935,2
1638275694.0063946,2
1638275723.9736357,2
1638275754.488043,2
1638275784.3317413,3
1638275814.4161808,3
1638275844.599669,3
1638275874.5677824,3
1638275904.5097091,3
1638275934.5871623,3
1638275964.6600494,3
1638275994.7413785,3
1638276025.0418713,3
1638276054.7549686,4
1638276084.8372343,4
1638276114.7088768,4
1638276144.801187,5
1638276174.8947432,5
1638276204.9143395,5
1638276234.832161,5
1638276264.9936507,5
1638276294.9732513,5
1638276325.0580447,5
1638276355.462216,5
1638276385.3190818,5
1638276415.411891,5
1638276445.4781458,4
1638276475.5515332,4
1638276505.5047328,4
1638276535.6454532,4
1638276565.5043151,4
1638276595.6932566,4
1638276625.663233,4
1638276655.7280781,3
1638276685.5850396,3
1638276715.7752728,3
1638276745.8383417,3
1638276775.696346,3
1638276805.869129,3
1638276835.8200881,3
1638276865.9000854,3
1638276895.8631961,3
1638276925.9442928,3
1638276956.4636326,3
1638276986.317617,3
1638277016.5065675,4
1638277046.5832028,3
1638277076.4110966,4
1638277106.5834365,4
1638277136.5383034,4
1638277166.702404,4
1638277196.662275,4
1638277226.7418692,4
1638277256.6022832,4
1638277286.789666,4
1638277316.7453918,4
1638277346.7115192,4
1638277376.8704119,4
1638277406.7263422,4
1638277436.894462,4
1638277466.9585063,4
1638277496.801773,4
1638277526.9914505,3
1638277557.367365,3
1638277587.4141953,3
1638277617.384637,3
1638277647.4633849,3
1638277677.5393064,3
1638277707.508221,3
1638277737.601851,3
1638277767.4572387,3
1638277797.647467,3
1638277827.6033895,3
1638277857.5764134,3
1638277887.7581978,3
1638277917.6029775,3
1638277947.7707882,3
1638277977.848625,3
1638278007.837219,3
1638278037.9127896,3
1638278067.7583332,3
1638278097.8635821,3
1638278127.9447331,3
1638278158.3499444,3
1638278188.1916008,3
1638278218.3795378,3
1638278248.4584253,3
1638278278.4482918,3
1638278308.5071092,3
1638278338.364158,3
1638278368.5518332,3
1638278398.5194414,3
1638278428.5975134,3
1638278458.6625447,3
1638278488.6286123,3
1638278518.7104268,3
1638278548.569463,2
1638278578.7282104,2
1638278608.67774,2
1638278638.7119775,3
1638278668.696187,3
1638278698.8672082,3
1638278728.9461677,3
1638278759.3825645,3
1638278789.4461222,3
1638278819.5201147,3
1638278849.393333,3
1638278879.582086,3
1638278909.5651345,3
1638278939.540075,3
1638278969.5058928,3
1638278999.5347862,4
1638279029.7111099,6
1638279059.6808627,6
1638279089.6487677,6
1638279119.7399416,9
1638279149.7217023,9
1638279179.8015916,9
1638279209.9295964,9
1638279239.8035328,10
1638279269.892764,10
1638279299.8835316,9
1638279329.8546023,10
1638279360.4588544,10
1638279390.5427341,9
1638279420.5175867,9
1638279450.414296,9
1638279480.4885752,8
1638279510.6648116,8
1638279540.504044,8
1638279570.7083359,9
1638279600.7026412,9
1638279630.6895056,9
1638279660.742569,9
1638279690.8145554,7
1638279720.7999785,9
1638279750.7613826,9
1638279780.8503869,8
1638279810.9116864,8
1638279841.004375,9
1638279870.8804183,9
1638279901.0542512,9
1638279931.0199907,8
1638279961.5496867,8
1638279991.4924064,8
1638280021.5977523,8
1638280051.5862586,7
1638280081.665303,8
1638280111.7444413,8
1638280141.725141,8
1638280171.6805422,8
1638280201.707399,9
1638280231.7561445,9
1638280261.8334537,9
1638280291.6953561,9
1638280321.8852522,9
1638280351.9632847,9
1638280381.9938657,10
1638280411.9606175,10
1638280441.9916356,9
1638280472.0841224,9
1638280501.9409263,9
1638280532.097224,9
1638280562.6010613,9
1638280592.6792185,9
1638280622.7522888,10
1638280652.619381,10
1638280682.8340077,11
1638280712.696043,11
1638280742.8778853,10
1638280772.8170204,11
1638280802.9116092,11
1638280833.0079658,12
1638280862.9462867,13
1638280893.0020278,12
1638280922.9871483,12
1638280953.0659282,12
1638280983.1121135,12
1638281013.0962446,12
1638281043.1013112,12
1638281073.1444252,12
1638281103.234882,11
1638281133.206914,12
1638281163.550091,12
1638281193.6902394,12
1638281223.680135,12
1638281253.6459343,12
1638281283.707365,11
1638281313.6653323,11
1638281343.861813,11
1638281373.7706988,10
1638281403.836095,10
1638281433.9339857,10
1638281463.955783,10
1638281494.020039,10
1638281523.9919918,10
1638281554.0682247,10
1638281583.9080102,10
1638281614.1291146,10
1638281644.0062277,10
1638281674.114024,11
1638281704.222246,11
1638281734.110658,11
1638281764.4958994,11
1638281794.6767104,11
1638281824.7253041,12
1638281854.6919398,12
1638281884.6587381,12
1638281914.6480064,12
1638281944.7459955,12
1638281974.7050593,12
1638282004.6990302,11
1638282034.7749498,11
1638282064.8799767,13
1638282094.9647963,13
1638282124.8248973,13
1638282154.8975613,14
1638282184.9601378,14
1638282214.9750965,14
1638282244.9642708,15
1638282275.1139228,15
1638282305.1171992,14
1638282335.0833242,15
1638282365.7053127,15
1638282395.6480038,15
